"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Feb-2025","EQ","639.05","667.55","595.25","638.05","625.00","625.50","626.78","761.20","511.40","1,00,39,413","6,29,25,45,023.05","1,93,732"
"31-Jan-2025","EQ","638.00","641.00","630.15","634.15","638.85","638.05","637.46","761.20","511.40","10,12,392","64,53,56,040.45","42,673"
"30-Jan-2025","EQ","624.70","636.10","624.00","628.35","635.00","634.15","631.63","761.20","511.40","28,99,445","1,83,13,82,755.65","64,602"
"29-Jan-2025","EQ","612.00","629.70","605.15","611.55","628.15","628.35","618.53","761.20","511.40","20,05,819","1,24,06,62,550.90","59,971"
"28-Jan-2025","EQ","610.95","614.00","600.10","610.20","612.00","611.55","608.55","761.20","511.40","26,62,789","1,62,04,35,461.00","90,523"
"27-Jan-2025","EQ","618.00","619.75","606.40","621.10","609.00","610.20","612.45","761.20","511.40","17,30,503","1,05,98,42,820.10","66,244"
"24-Jan-2025","EQ","620.55","625.00","613.30","621.00","621.30","621.10","620.77","761.20","511.40","17,93,560","1,11,33,91,233.10","57,558"
"23-Jan-2025","EQ","618.00","625.20","612.60","618.20","620.55","621.00","621.26","761.20","511.40","16,73,008","1,03,93,65,796.95","72,270"
"22-Jan-2025","EQ","629.00","629.00","612.90","624.00","617.50","618.20","618.25","761.20","511.40","22,96,057","1,41,95,45,677.40","67,717"
"21-Jan-2025","EQ","636.00","637.05","622.90","634.05","624.40","624.00","628.25","761.20","511.40","18,20,019","1,14,34,29,897.40","53,469"
"20-Jan-2025","EQ","642.00","644.05","630.55","642.20","633.60","634.05","634.20","761.20","511.40","19,56,252","1,24,06,47,438.10","55,204"
"17-Jan-2025","EQ","640.00","649.95","633.40","641.40","642.95","642.20","643.15","761.20","511.40","36,71,715","2,36,14,58,535.55","90,587"
"16-Jan-2025","EQ","630.10","663.60","628.95","594.20","641.70","641.40","649.37","761.20","511.40","2,41,98,675","15,71,38,47,153.85","3,28,778"
"15-Jan-2025","EQ","604.50","604.50","584.30","600.45","593.70","594.20","591.63","761.20","511.40","56,33,587","3,33,29,94,992.95","1,78,620"
"14-Jan-2025","EQ","605.00","608.05","594.85","599.75","600.95","600.45","599.02","761.20","511.40","31,22,102","1,87,02,16,903.45","1,07,826"
"13-Jan-2025","EQ","607.00","608.45","597.30","608.65","600.50","599.75","601.82","761.20","511.40","21,05,862","1,26,73,48,184.70","1,21,083"
"10-Jan-2025","EQ","610.05","614.90","603.00","612.20","610.30","608.65","610.13","761.20","511.40","19,66,939","1,20,00,81,468.15","1,01,909"
"09-Jan-2025","EQ","616.10","621.10","609.90","618.00","614.00","612.20","614.21","761.20","511.40","21,41,675","1,31,54,42,438.70","83,553"
"08-Jan-2025","EQ","620.05","623.25","615.10","619.85","617.75","618.00","618.86","761.20","511.40","18,61,556","1,15,20,50,774.50","1,10,718"
"07-Jan-2025","EQ","606.00","620.70","605.50","605.95","619.95","619.85","614.08","761.20","511.40","28,13,892","1,72,79,42,674.85","69,652"
"06-Jan-2025","EQ","627.00","627.00","603.35","623.00","607.65","605.95","609.29","761.20","511.40","57,43,310","3,49,93,22,479.90","89,422"
"03-Jan-2025","EQ","619.00","624.05","615.65","620.15","624.00","623.00","620.82","761.20","511.40","29,56,679","1,83,55,53,021.50","58,496"
"02-Jan-2025","EQ","617.00","621.10","614.00","617.20","620.00","620.15","618.44","761.20","511.40","24,49,967","1,51,51,58,017.65","61,803"
"01-Jan-2025","EQ","615.10","619.50","612.65","617.05","617.80","617.20","616.56","761.20","511.40","13,86,549","85,48,87,838.95","33,784"
"31-Dec-2024","EQ","617.20","619.15","611.05","617.40","617.95","617.05","615.14","761.20","511.40","26,45,522","1,62,73,71,540.75","55,465"
"30-Dec-2024","EQ","620.35","623.90","614.35","621.90","617.30","617.40","618.30","761.20","511.40","15,64,417","96,72,79,668.15","52,386"
"27-Dec-2024","EQ","626.40","629.40","620.60","626.40","620.80","621.90","624.41","761.20","511.40","7,26,298","45,35,05,311.55","29,723"
"26-Dec-2024","EQ","619.90","629.45","619.20","622.50","625.50","626.40","626.58","761.20","511.40","35,23,864","2,20,79,85,335.40","62,868"
"24-Dec-2024","EQ","622.55","628.05","619.00","622.55","622.00","622.50","624.08","761.20","511.40","14,45,089","90,18,57,826.95","58,597"
"23-Dec-2024","EQ","625.05","626.45","613.60","623.80","620.50","622.55","621.07","761.20","511.40","29,24,609","1,81,63,77,711.45","82,173"
"20-Dec-2024","EQ","619.70","626.50","618.20","623.55","623.75","623.80","622.97","761.20","511.40","39,96,244","2,48,95,34,225.35","77,861"
"19-Dec-2024","EQ","618.05","625.00","615.30","624.55","624.10","623.55","620.99","761.20","511.40","37,79,968","2,34,73,33,325.75","85,920"
"18-Dec-2024","EQ","623.15","629.80","620.30","626.75","624.15","624.55","624.39","761.20","511.40","43,31,195","2,70,43,71,498.90","56,420"
"17-Dec-2024","EQ","634.95","636.35","625.60","634.95","628.10","626.75","629.51","761.20","511.40","31,79,067","2,00,12,56,049.95","68,587"
"16-Dec-2024","EQ","632.55","636.40","628.55","632.55","635.45","634.95","633.44","761.20","511.40","21,75,242","1,37,78,79,176.00","64,157"
"13-Dec-2024","EQ","625.00","633.90","621.15","626.55","633.15","632.55","627.44","761.20","511.40","25,73,194","1,61,45,31,205.95","77,216"
"12-Dec-2024","EQ","636.00","636.80","619.90","634.65","626.50","626.55","628.58","761.20","511.40","38,07,072","2,39,30,65,404.20","77,426"
"11-Dec-2024","EQ","634.80","640.60","632.80","633.30","633.80","634.65","635.28","761.20","511.40","23,96,993","1,52,27,53,070.55","80,831"
"10-Dec-2024","EQ","641.80","644.45","630.35","641.80","634.80","633.30","636.62","761.20","511.40","61,58,405","3,92,05,39,678.85","1,28,228"
"09-Dec-2024","EQ","637.90","646.35","634.70","636.50","641.70","641.80","641.65","761.20","511.40","40,27,169","2,58,40,48,349.90","87,521"
"06-Dec-2024","EQ","645.00","647.45","635.20","643.15","636.20","636.50","637.97","761.20","511.40","64,55,327","4,11,83,20,461.65","1,50,871"
"05-Dec-2024","EQ","650.20","653.50","639.35","650.25","643.15","643.15","644.40","761.20","511.40","61,63,444","3,97,17,42,322.25","1,73,584"
"04-Dec-2024","EQ","635.00","651.00","635.00","634.00","650.00","650.25","646.99","761.20","511.40","73,92,523","4,78,29,10,627.95","1,68,752"
"03-Dec-2024","EQ","646.80","646.80","632.30","640.20","635.00","634.00","636.28","761.20","511.40","82,56,858","5,25,36,47,069.90","1,30,191"
"02-Dec-2024","EQ","650.00","664.00","639.10","657.75","640.20","640.20","643.90","761.20","511.40","49,77,558","3,20,50,69,684.90","1,16,531"
"29-Nov-2024","EQ","670.00","674.10","651.30","657.70","656.00","657.75","658.86","761.20","511.40","59,34,406","3,90,99,53,032.00","1,69,470"
"28-Nov-2024","EQ","682.00","690.15","638.65","680.55","655.10","657.70","659.31","761.20","511.40","1,36,25,371","8,98,33,69,535.10","3,38,874"
"27-Nov-2024","EQ","681.85","689.30","679.30","682.40","681.40","680.55","683.64","761.20","511.40","24,22,336","1,65,60,09,950.85","81,885"
"26-Nov-2024","EQ","684.00","693.40","675.00","684.80","681.50","682.40","686.35","761.20","511.40","17,67,673","1,21,32,35,823.00","90,096"
"25-Nov-2024","EQ","690.00","695.80","681.40","688.20","688.90","684.80","686.68","761.20","511.40","46,22,983","3,17,45,22,954.35","1,32,793"
"22-Nov-2024","EQ","680.00","691.30","674.15","674.40","685.35","688.20","686.36","761.20","511.40","17,88,502","1,22,75,54,893.35","80,940"
"21-Nov-2024","EQ","680.40","680.95","668.85","680.40","674.40","674.40","673.46","761.20","511.40","21,94,259","1,47,77,49,853.65","95,581"
"19-Nov-2024","EQ","688.05","693.00","668.30","690.50","679.00","680.40","676.35","761.20","511.40","64,38,490","4,35,46,94,376.60","1,89,545"
"18-Nov-2024","EQ","687.00","693.95","682.50","694.00","688.05","690.50","689.00","761.20","511.40","16,66,040","1,14,78,97,910.40","68,006"
"14-Nov-2024","EQ","681.50","696.70","681.50","685.05","693.30","694.00","692.50","761.20","511.40","17,15,862","1,18,82,34,376.65","93,729"
"13-Nov-2024","EQ","695.00","698.85","683.15","700.00","687.60","685.05","689.45","761.20","511.40","20,80,391","1,43,43,19,145.40","1,06,656"
"12-Nov-2024","EQ","707.55","719.85","696.10","705.35","698.00","700.00","703.25","761.20","511.40","25,02,158","1,75,96,43,776.65","89,562"
"11-Nov-2024","EQ","704.10","711.60","695.80","708.50","705.50","705.35","706.76","761.20","511.40","18,88,427","1,33,46,58,012.20","76,529"
"08-Nov-2024","EQ","709.50","719.85","707.00","711.70","707.00","708.50","712.97","761.20","511.40","12,72,302","90,71,12,901.75","59,733"
"07-Nov-2024","EQ","708.70","713.70","703.30","708.70","711.50","711.70","709.47","761.20","511.40","19,35,062","1,37,28,63,304.00","76,308"
"06-Nov-2024","EQ","717.00","718.00","704.35","717.25","709.30","708.70","709.23","761.20","511.40","28,78,220","2,04,13,28,954.75","1,00,379"
"05-Nov-2024","EQ","710.80","726.60","685.40","710.85","715.50","717.25","707.42","761.20","511.40","50,36,300","3,56,27,80,655.55","1,59,966"
"04-Nov-2024","EQ","720.20","727.60","706.10","723.70","710.00","710.85","714.64","761.20","511.40","20,47,984","1,46,35,67,527.95","96,565"
"01-Nov-2024","EQ","721.95","726.00","720.15","720.15","723.00","723.70","723.87","761.20","511.40","1,98,743","14,38,64,495.55","11,079"
"31-Oct-2024","EQ","723.10","726.75","713.15","727.05","720.00","720.15","719.30","761.20","511.40","20,28,752","1,45,92,71,662.85","72,472"
"30-Oct-2024","EQ","744.25","745.00","724.55","742.40","725.00","727.05","731.84","761.20","511.40","16,45,358","1,20,41,41,449.20","50,959"
"29-Oct-2024","EQ","718.00","745.10","708.15","718.25","742.10","742.40","733.06","761.20","511.40","45,85,180","3,36,11,99,994.05","1,36,844"
"28-Oct-2024","EQ","710.25","721.80","705.70","709.45","719.70","718.25","716.89","761.20","511.40","14,48,334","1,03,82,99,259.15","62,605"
"25-Oct-2024","EQ","718.00","719.70","700.00","714.85","710.00","709.45","705.30","761.20","511.40","28,52,838","2,01,21,05,563.25","79,960"
"24-Oct-2024","EQ","725.00","735.00","711.05","723.75","716.45","714.85","722.03","761.20","511.40","18,06,714","1,30,44,96,790.60","58,209"
"23-Oct-2024","EQ","725.00","732.00","718.20","728.20","724.95","723.75","724.11","761.20","511.40","16,68,266","1,20,80,01,323.75","73,864"
"22-Oct-2024","EQ","745.80","749.75","724.35","745.85","729.75","728.20","737.27","761.20","511.40","33,46,783","2,46,74,66,676.45","1,13,042"
"21-Oct-2024","EQ","748.85","755.45","742.45","742.45","742.45","745.85","748.93","761.20","511.40","45,08,689","3,37,67,05,797.00","1,07,777"
"18-Oct-2024","EQ","726.00","744.00","720.10","726.10","743.55","742.45","737.80","761.20","511.40","37,03,858","2,73,27,09,140.90","1,03,852"
"17-Oct-2024","EQ","730.00","731.50","715.95","726.80","723.95","726.10","724.66","761.20","511.40","43,10,887","3,12,39,18,352.30","86,718"
"16-Oct-2024","EQ","723.45","732.45","714.85","714.25","727.00","726.80","726.42","761.20","511.40","53,75,005","3,90,45,30,682.95","1,57,877"
"15-Oct-2024","EQ","742.80","746.45","711.30","740.60","714.05","714.25","730.40","761.20","511.40","66,65,822","4,86,87,08,488.05","1,47,611"
"14-Oct-2024","EQ","728.00","741.60","726.30","723.85","741.20","740.60","736.46","761.20","511.40","39,85,624","2,93,52,44,451.35","1,02,373"
"11-Oct-2024","EQ","721.50","725.50","717.00","723.65","722.30","723.85","721.66","761.20","511.40","19,84,588","1,43,21,89,436.40","40,405"
"10-Oct-2024","EQ","721.00","726.20","713.30","717.30","724.55","723.65","720.27","761.20","511.40","22,49,443","1,62,02,07,067.45","73,870"
"09-Oct-2024","EQ","709.85","725.45","703.75","710.10","719.00","717.30","718.66","761.20","511.40","17,43,202","1,25,27,72,976.00","63,635"
"08-Oct-2024","EQ","700.50","712.55","699.80","705.85","710.00","710.10","706.51","761.20","511.40","37,67,320","2,66,16,52,420.05","88,105"
"07-Oct-2024","EQ","711.65","719.30","702.90","708.80","703.00","705.85","709.37","761.20","511.40","34,74,485","2,46,46,98,775.00","95,290"
"04-Oct-2024","EQ","702.25","713.50","701.55","702.25","709.30","708.80","707.37","761.20","511.40","26,16,851","1,85,10,79,134.00","60,737"
"03-Oct-2024","EQ","696.55","711.95","696.50","710.20","705.00","702.25","703.58","761.20","511.40","25,42,774","1,78,90,39,359.05","70,518"
"01-Oct-2024","EQ","716.00","723.35","706.60","718.00","711.00","710.20","712.91","761.20","511.40","19,87,048","1,41,65,92,214.80","59,496"
"30-Sep-2024","EQ","735.00","736.35","716.00","730.20","718.35","718.00","723.37","761.20","511.40","24,88,795","1,80,03,20,380.55","75,959"
"27-Sep-2024","EQ","729.45","740.65","726.35","729.55","733.00","730.20","733.83","761.20","511.40","45,67,661","3,35,18,84,349.10","83,695"
"26-Sep-2024","EQ","716.55","732.00","714.30","716.55","727.95","729.55","726.47","761.20","511.40","27,97,065","2,03,19,87,189.15","95,301"
"25-Sep-2024","EQ","722.00","723.10","710.10","720.70","716.00","716.55","715.60","761.20","511.40","10,96,265","78,44,86,254.75","43,239"
"24-Sep-2024","EQ","727.50","728.95","715.15","727.50","720.00","720.70","720.71","761.20","511.40","32,12,859","2,31,55,44,003.00","92,120"
"23-Sep-2024","EQ","718.85","730.00","714.05","711.10","727.80","727.50","723.27","761.20","511.40","29,43,802","2,12,91,54,105.90","66,407"
"20-Sep-2024","EQ","702.00","721.00","702.00","701.50","712.00","711.10","713.21","761.20","511.40","78,91,171","5,62,80,84,551.60","1,01,910"
"19-Sep-2024","EQ","700.35","708.10","697.75","698.80","700.55","701.50","702.45","761.20","511.40","22,02,499","1,54,71,48,897.85","69,506"
"18-Sep-2024","EQ","698.90","705.20","693.40","698.90","699.30","698.80","699.67","761.20","511.40","15,27,865","1,06,89,94,175.00","48,931"
"17-Sep-2024","EQ","701.35","702.90","691.55","701.35","700.00","698.90","696.71","761.20","511.40","29,85,585","2,08,00,93,204.70","85,521"
"16-Sep-2024","EQ","708.85","709.20","698.00","705.40","700.50","701.35","700.83","761.20","511.40","27,54,818","1,93,06,56,552.45","39,574"
"13-Sep-2024","EQ","712.00","713.75","703.15","714.55","705.00","705.40","706.22","761.20","511.40","18,86,832","1,33,25,12,481.15","71,887"
"12-Sep-2024","EQ","703.15","715.95","698.30","700.15","711.65","714.55","708.92","761.20","511.40","34,87,862","2,47,25,98,892.25","91,131"
"11-Sep-2024","EQ","701.00","704.30","696.00","702.90","699.85","700.15","699.61","761.20","511.40","46,04,184","3,22,11,26,851.30","67,252"
"10-Sep-2024","EQ","730.00","732.15","701.20","735.80","703.40","702.90","709.80","761.20","511.40","73,66,304","5,22,85,76,259.70","2,29,129"
"09-Sep-2024","EQ","735.10","749.00","731.25","738.40","734.95","735.80","740.36","761.20","511.40","26,35,184","1,95,09,92,347.05","74,357"
"06-Sep-2024","EQ","750.00","754.10","736.05","751.85","739.85","738.40","743.55","761.20","511.40","27,65,612","2,05,63,70,929.70","76,251"
"05-Sep-2024","EQ","758.00","758.65","750.40","758.80","751.85","751.85","753.07","761.20","511.40","17,59,438","1,32,49,88,159.20","53,305"
"04-Sep-2024","EQ","751.70","759.45","748.40","758.75","758.75","758.80","755.70","761.20","511.40","30,31,650","2,29,10,31,223.25","84,534"
"03-Sep-2024","EQ","754.00","761.20","741.65","745.30","754.85","758.75","750.59","761.20","511.40","62,68,050","4,70,47,48,767.35","1,22,819"
"02-Sep-2024","EQ","743.15","754.00","739.85","738.70","745.30","745.30","747.45","754.00","511.40","30,73,926","2,29,76,01,820.10","80,192"
"30-Aug-2024","EQ","736.90","742.70","733.50","736.90","741.85","738.70","738.63","748.50","511.40","62,27,807","4,60,00,24,149.65","81,322"
"29-Aug-2024","EQ","740.00","748.50","731.85","742.10","740.00","736.90","740.42","748.50","511.40","39,62,913","2,93,42,25,462.80","99,165"
"28-Aug-2024","EQ","739.95","746.55","734.05","739.55","740.00","742.10","741.19","746.55","511.40","29,95,930","2,22,05,58,233.80","51,735"
"27-Aug-2024","EQ","724.00","742.45","719.30","725.65","737.70","739.55","735.74","742.45","511.40","56,27,130","4,14,00,83,967.95","1,06,660"
"26-Aug-2024","EQ","734.00","734.00","719.25","729.00","725.60","725.65","725.79","734.00","511.40","21,31,814","1,54,72,41,788.15","68,252"
"23-Aug-2024","EQ","725.00","730.50","723.45","726.00","726.95","729.00","728.28","730.50","511.40","38,98,989","2,83,95,59,246.25","54,395"
"22-Aug-2024","EQ","726.00","729.90","720.05","724.55","726.60","726.00","725.75","729.90","511.40","38,89,249","2,82,26,16,856.40","1,14,727"
"21-Aug-2024","EQ","714.35","727.60","708.65","710.60","723.95","724.55","720.58","727.60","511.40","61,86,935","4,45,81,94,666.30","1,55,066"
"20-Aug-2024","EQ","687.00","713.00","684.05","685.70","709.55","710.60","705.08","722.50","511.40","68,28,474","4,81,46,08,566.90","1,74,215"
"19-Aug-2024","EQ","689.40","689.40","678.50","689.40","686.65","685.70","683.77","722.50","511.40","23,52,893","1,60,88,43,461.35","78,456"
"16-Aug-2024","EQ","664.65","690.60","664.65","686.35","690.00","689.40","679.17","722.50","511.40","45,84,181","3,11,34,51,650.25","1,22,054"
"14-Aug-2024","EQ","686.00","690.60","676.40","685.00","685.70","686.35","684.05","722.50","511.40","29,62,358","2,02,63,97,358.95","81,762"
"13-Aug-2024","EQ","698.10","707.30","677.50","702.45","682.95","685.00","689.40","722.50","511.40","57,41,391","3,95,81,24,013.85","1,01,586"
"12-Aug-2024","EQ","698.60","713.65","692.20","702.40","701.00","702.45","702.81","722.50","511.40","37,23,417","2,61,68,41,296.85","85,916"
"09-Aug-2024","EQ","714.20","715.00","701.45","710.35","702.60","702.40","705.74","722.50","511.40","28,48,313","2,01,01,59,463.65","58,430"
"08-Aug-2024","EQ","691.10","713.20","689.70","696.25","707.15","710.35","706.19","722.50","511.40","59,53,315","4,20,41,74,724.85","1,32,835"
"07-Aug-2024","EQ","682.10","697.70","682.10","679.60","695.85","696.25","691.69","722.50","511.40","51,54,327","3,56,51,73,614.05","81,730"
"06-Aug-2024","EQ","711.65","719.00","677.30","710.90","680.50","679.60","693.07","722.50","511.40","61,06,310","4,23,20,91,185.20","1,16,044"
"05-Aug-2024","EQ","693.00","713.90","690.05","707.40","708.90","710.90","702.71","722.50","511.40","93,27,217","6,55,43,42,449.70","1,54,326"
"02-Aug-2024","EQ","707.50","712.75","699.05","713.60","707.00","707.40","706.86","722.50","511.40","27,10,858","1,91,62,00,683.15","64,912"
"01-Aug-2024","EQ","715.00","722.50","710.05","715.50","713.00","713.60","716.44","722.50","511.40","40,74,648","2,91,92,33,091.05","1,05,757"
"31-Jul-2024","EQ","697.20","719.00","693.10","697.20","716.75","715.50","712.07","719.00","511.40","66,83,204","4,75,89,13,523.25","1,62,348"
"30-Jul-2024","EQ","696.10","708.35","683.90","696.85","696.00","697.20","698.53","710.60","511.40","61,34,510","4,28,51,65,600.40","1,41,338"
"29-Jul-2024","EQ","703.55","710.00","693.75","703.35","698.00","696.85","699.11","710.60","511.40","46,76,765","3,26,95,52,902.10","1,60,940"
"26-Jul-2024","EQ","683.15","709.80","682.05","683.15","703.25","703.35","700.76","710.60","511.40","89,33,046","6,25,99,15,750.75","2,31,141"
"25-Jul-2024","EQ","666.00","685.60","665.55","672.80","682.00","683.15","678.64","710.60","511.40","93,86,864","6,37,03,40,299.90","1,87,977"
"24-Jul-2024","EQ","639.60","675.00","639.30","643.95","672.00","672.80","665.24","710.60","511.40","1,23,77,638","8,23,41,47,875.85","2,81,546"
"23-Jul-2024","EQ","642.00","649.70","623.25","637.40","643.00","643.95","639.08","710.60","511.40","90,82,995","5,80,47,17,749.55","1,76,696"
"22-Jul-2024","EQ","631.90","641.00","628.95","635.90","639.00","637.40","637.29","710.60","511.40","38,54,108","2,45,61,71,413.45","69,565"
"19-Jul-2024","EQ","644.65","646.00","634.15","648.90","635.05","635.90","638.74","710.60","511.40","24,96,778","1,59,47,95,135.90","56,274"
"18-Jul-2024","EQ","646.75","651.40","641.10","646.75","647.75","648.90","646.87","710.60","511.40","39,75,243","2,57,14,62,189.20","95,629"
"16-Jul-2024","EQ","642.00","655.00","633.35","638.05","645.70","646.75","645.11","710.60","511.40","91,67,071","5,91,37,59,478.10","1,54,885"
"15-Jul-2024","EQ","635.55","648.00","630.50","635.55","637.75","638.05","640.53","710.60","511.40","69,51,688","4,45,27,48,400.80","1,36,635"
"12-Jul-2024","EQ","634.00","636.40","627.10","634.25","635.85","635.55","633.79","710.60","511.40","26,43,647","1,67,55,15,145.50","82,050"
"11-Jul-2024","EQ","635.95","636.60","629.30","632.75","633.00","634.25","633.88","710.60","511.40","35,73,349","2,26,50,56,615.75","1,27,988"
"10-Jul-2024","EQ","624.00","640.75","615.60","623.65","631.00","632.75","631.17","710.60","511.40","61,86,968","3,90,50,47,501.30","1,36,496"
"09-Jul-2024","EQ","622.00","629.35","620.90","620.90","621.55","623.65","624.62","710.60","511.40","50,00,797","3,12,35,81,569.70","1,09,104"
"08-Jul-2024","EQ","609.00","622.05","608.60","607.35","621.00","620.90","615.26","710.60","511.40","68,00,857","4,18,43,10,272.05","1,23,610"
"05-Jul-2024","EQ","606.20","608.80","600.65","603.95","607.00","607.35","606.44","710.60","511.40","34,93,050","2,11,83,20,887.00","94,587"
"04-Jul-2024","EQ","596.00","607.30","594.30","596.15","603.80","603.95","603.39","710.60","511.40","50,28,421","3,03,40,99,978.70","91,852"
"03-Jul-2024","EQ","592.40","598.85","590.50","589.80","596.25","596.15","595.51","710.60","511.40","21,34,587","1,27,11,59,884.30","40,081"
"02-Jul-2024","EQ","603.70","603.75","586.50","600.75","591.15","589.80","591.41","710.60","511.40","64,77,279","3,83,07,47,304.70","1,64,328"
"01-Jul-2024","EQ","590.15","603.05","589.60","595.05","600.10","600.75","598.39","710.60","511.40","33,42,913","2,00,03,76,497.15","57,682"
"28-Jun-2024","EQ","594.00","599.80","590.00","593.25","595.00","595.05","594.95","710.60","511.40","36,46,272","2,16,93,64,998.00","80,516"
"27-Jun-2024","EQ","589.05","595.00","586.60","589.05","594.10","593.25","591.62","710.60","511.40","47,72,196","2,82,33,18,689.25","1,13,620"
"26-Jun-2024","EQ","591.65","599.00","587.20","590.95","589.30","589.05","592.76","710.60","511.40","36,72,989","2,17,71,94,682.80","59,595"
"25-Jun-2024","EQ","579.00","592.25","576.95","579.50","589.45","590.95","583.93","710.60","511.40","65,93,288","3,84,99,90,523.30","1,36,434"
"24-Jun-2024","EQ","580.00","582.45","575.65","580.95","580.00","579.50","579.32","710.60","511.40","32,26,301","1,86,90,71,891.80","49,695"
"21-Jun-2024","EQ","588.00","592.60","580.00","590.10","581.50","580.95","584.03","710.60","511.40","72,63,396","4,24,20,29,875.35","92,413"
"20-Jun-2024","EQ","596.20","597.50","582.70","596.20","590.00","590.10","590.43","710.60","511.40","61,33,067","3,62,11,31,263.90","1,26,288"
"19-Jun-2024","EQ","602.10","605.15","592.35","601.20","594.70","596.20","599.40","710.60","511.40","44,53,729","2,66,95,74,022.05","61,887"
"18-Jun-2024","EQ","596.85","605.00","591.80","598.35","600.40","601.20","600.35","710.60","511.40","51,20,280","3,07,39,39,167.65","94,435"
"14-Jun-2024","EQ","599.15","601.80","594.05","593.50","596.85","598.35","597.59","710.60","511.40","73,08,942","4,36,77,54,776.40","93,226"
"13-Jun-2024","EQ","565.00","598.40","565.00","572.70","591.00","593.50","590.02","710.60","511.40","2,43,52,341","14,36,83,71,828.75","2,70,421"
"12-Jun-2024","EQ","571.70","577.75","569.60","571.70","572.00","572.70","574.27","710.60","511.40","43,04,369","2,47,18,86,678.80","1,12,588"
