"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Aug-2024","EQ","5,894.00","5,894.00","5,722.95","5,839.00","5,772.30","5,770.80","5,775.19","5,919.30","1,670.40","7,67,562","4,43,28,16,988.50","81,099"
"31-Jul-2024","EQ","5,625.05","5,919.30","5,625.05","5,620.50","5,849.00","5,839.00","5,813.85","5,919.30","1,670.40","16,71,711","9,71,90,76,111.00","1,50,489"
"30-Jul-2024","EQ","5,550.00","5,660.00","5,520.00","5,517.40","5,625.00","5,620.50","5,614.59","5,754.95","1,670.40","7,89,712","4,43,39,10,741.40","1,02,747"
"29-Jul-2024","EQ","5,414.95","5,549.95","5,365.00","5,393.35","5,502.15","5,517.40","5,469.23","5,754.95","1,670.40","5,33,654","2,91,86,75,276.05","75,943"
"26-Jul-2024","EQ","5,360.00","5,411.55","5,325.00","5,309.95","5,378.65","5,393.35","5,374.29","5,754.95","1,670.40","3,36,310","1,80,74,27,292.15","56,634"
"25-Jul-2024","EQ","5,274.90","5,335.45","5,226.00","5,286.85","5,325.00","5,309.95","5,284.42","5,754.95","1,670.40","3,02,964","1,60,09,90,416.90","33,943"
"24-Jul-2024","EQ","5,285.00","5,380.00","5,263.10","5,263.80","5,286.00","5,286.85","5,314.17","5,754.95","1,670.40","7,11,861","3,78,29,50,211.20","64,683"
"23-Jul-2024","EQ","5,210.20","5,310.25","4,955.65","5,210.20","5,268.00","5,263.80","5,195.82","5,754.95","1,670.40","7,63,626","3,96,76,66,938.05","81,419"
"22-Jul-2024","EQ","5,110.00","5,238.95","5,083.55","5,166.35","5,228.95","5,210.20","5,182.25","5,754.95","1,670.40","6,31,260","3,27,13,47,473.85","64,597"
"19-Jul-2024","EQ","5,308.50","5,308.50","5,106.05","5,308.50","5,151.15","5,166.35","5,174.34","5,754.95","1,670.40","8,79,290","4,54,97,43,690.45","85,787"
"18-Jul-2024","EQ","5,649.90","5,660.25","5,282.95","5,647.30","5,320.00","5,308.50","5,362.17","5,754.95","1,670.40","13,42,486","7,19,86,31,521.05","1,16,422"
"16-Jul-2024","EQ","5,699.95","5,725.45","5,627.35","5,675.55","5,645.00","5,647.30","5,677.64","5,754.95","1,670.40","6,41,858","3,64,42,36,121.15","53,697"
"15-Jul-2024","EQ","5,690.00","5,754.95","5,645.75","5,651.25","5,678.00","5,675.55","5,686.65","5,754.95","1,670.40","4,98,397","2,83,42,10,848.70","57,613"
"12-Jul-2024","EQ","5,664.90","5,696.00","5,611.10","5,635.25","5,652.00","5,651.25","5,656.26","5,696.00","1,657.45","4,76,682","2,69,62,36,978.60","49,537"
