"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Dec-2024","EQ","418.00","420.95","412.50","417.15","414.40","414.00","415.18","543.55","342.30","66,62,023","2,76,59,66,464.25","98,026"
"06-Dec-2024","EQ","420.00","421.50","416.40","418.40","417.85","417.15","418.85","543.55","342.30","42,52,732","1,78,12,65,200.15","80,354"
"05-Dec-2024","EQ","418.15","421.25","412.00","416.65","417.85","418.40","416.74","543.55","342.30","95,00,273","3,95,91,53,533.75","1,49,313"
"04-Dec-2024","EQ","422.10","425.90","415.00","422.10","417.20","416.65","419.86","543.55","342.30","68,36,472","2,87,03,42,250.75","1,12,278"
"03-Dec-2024","EQ","425.00","425.50","419.35","421.70","422.55","422.10","422.01","543.55","342.30","79,28,558","3,34,59,65,730.50","1,05,887"
"02-Dec-2024","EQ","418.40","423.40","416.80","416.40","421.90","421.70","420.10","543.55","342.30","64,04,844","2,69,06,76,331.30","92,509"
"29-Nov-2024","EQ","415.30","418.00","411.00","415.20","416.50","416.40","414.92","543.55","333.30","70,57,742","2,92,83,79,529.45","1,04,292"
"28-Nov-2024","EQ","420.00","424.90","413.50","417.15","416.50","415.20","418.90","543.55","333.30","77,88,912","3,26,27,67,179.80","1,19,010"
"27-Nov-2024","EQ","420.00","421.00","412.70","411.50","418.00","417.15","417.45","543.55","333.30","92,19,932","3,84,88,77,619.25","1,14,579"
"26-Nov-2024","EQ","418.45","420.00","409.70","417.45","411.50","411.50","413.44","543.55","333.30","57,98,977","2,39,75,32,157.35","1,04,357"
"25-Nov-2024","EQ","421.00","427.45","415.70","414.05","418.95","417.45","421.41","543.55","333.30","1,09,03,727","4,59,49,88,168.25","1,17,083"
"22-Nov-2024","EQ","407.40","415.75","406.40","406.00","414.10","414.05","412.42","543.55","328.85","81,55,453","3,36,34,66,353.55","96,511"
"21-Nov-2024","EQ","413.05","413.90","404.15","412.25","406.50","406.00","406.59","543.55","328.85","1,41,41,967","5,74,99,27,846.55","1,19,807"
"19-Nov-2024","EQ","415.95","422.00","410.70","413.35","412.65","412.25","417.21","543.55","328.85","62,91,292","2,62,48,00,630.95","86,883"
"18-Nov-2024","EQ","413.95","418.50","411.00","409.75","413.25","413.35","414.23","543.55","328.85","73,52,509","3,04,56,33,262.75","1,30,603"
"14-Nov-2024","EQ","407.20","413.35","402.60","406.90","410.40","409.75","409.10","543.55","328.85","87,76,485","3,59,04,35,613.40","1,29,813"
"13-Nov-2024","EQ","414.00","415.50","405.70","414.05","407.60","406.90","409.03","543.55","328.85","71,70,870","2,93,31,08,722.45","1,74,173"
"12-Nov-2024","EQ","422.50","424.80","412.80","421.55","413.75","414.05","418.19","543.55","328.85","65,64,348","2,74,51,43,695.85","1,44,780"
"11-Nov-2024","EQ","423.00","425.75","417.35","424.05","421.90","421.55","422.00","543.55","328.85","72,01,246","3,03,89,26,681.55","1,19,140"
"08-Nov-2024","EQ","435.35","436.00","421.25","435.35","423.50","424.05","425.42","543.55","313.00","99,34,413","4,22,62,70,292.10","1,60,663"
"07-Nov-2024","EQ","437.80","440.35","434.65","435.80","435.55","435.35","436.50","543.55","313.00","58,61,077","2,55,83,61,609.50","1,07,559"
"06-Nov-2024","EQ","437.80","438.90","431.20","434.90","436.80","435.80","434.55","543.55","313.00","91,30,749","3,96,78,09,255.60","1,14,213"
"05-Nov-2024","EQ","429.10","436.25","427.00","443.30","434.90","434.90","431.86","543.55","313.00","1,01,86,343","4,39,90,32,413.30","1,36,283"
"04-Nov-2024","EQ","458.00","458.15","435.50","454.15","443.45","443.30","442.25","543.55","313.00","1,57,20,990","6,95,25,97,280.55","1,96,757"
"01-Nov-2024","EQ","454.65","459.55","452.35","452.05","454.50","454.15","455.64","543.55","305.85","30,95,957","1,41,06,30,148.40","54,700"
"31-Oct-2024","EQ","452.00","454.50","443.20","449.15","452.55","452.05","450.02","543.55","305.85","84,75,238","3,81,39,98,831.70","1,16,227"
"30-Oct-2024","EQ","448.00","455.80","445.00","445.55","449.90","449.15","450.68","543.55","305.85","78,18,123","3,52,34,33,424.95","93,936"
"29-Oct-2024","EQ","444.20","446.60","438.80","441.65","445.50","445.55","442.85","543.55","305.85","76,80,865","3,40,14,57,930.50","97,163"
