"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"14-Jun-2024","EQ","305.00","310.50","301.50","300.90","309.70","309.60","307.39","323.00","117.90","6,73,66,844","20,70,76,78,476.55","3,86,477"
"13-Jun-2024","EQ","293.90","303.00","287.05","290.50","303.00","300.90","295.37","323.00","117.90","4,95,11,492","14,62,39,64,925.50","3,09,294"
"12-Jun-2024","EQ","287.90","293.00","286.05","286.20","290.90","290.50","290.48","323.00","117.90","3,39,90,756","9,87,35,72,881.90","2,33,446"
"11-Jun-2024","EQ","287.00","290.50","285.35","283.40","286.75","286.20","287.47","323.00","117.90","3,22,69,277","9,27,64,57,243.70","2,18,539"
"10-Jun-2024","EQ","288.90","292.00","281.10","283.20","283.10","283.40","285.39","323.00","117.90","4,23,63,741","12,09,00,73,075.70","4,64,144"
"07-Jun-2024","EQ","274.00","284.55","268.70","273.65","283.00","283.20","279.29","323.00","113.35","6,01,09,827","16,78,82,53,742.60","3,44,381"
"06-Jun-2024","EQ","267.00","281.50","267.00","260.35","274.65","273.65","274.65","323.00","113.35","9,55,02,477","26,22,96,49,315.10","5,57,035"
"05-Jun-2024","EQ","264.50","264.50","230.00","255.55","259.70","260.35","249.43","323.00","113.35","19,34,87,058","48,26,12,02,498.00","10,97,252"
"04-Jun-2024","EQ","312.00","312.00","230.05","318.65","257.45","255.55","268.85","323.00","113.35","26,80,52,657","72,06,65,32,847.55","22,63,034"
"03-Jun-2024","EQ","323.00","323.00","309.30","295.95","319.80","318.65","315.54","323.00","113.35","6,72,56,146","21,22,17,52,728.65","4,84,212"
"31-May-2024","EQ","294.20","297.20","286.30","290.65","296.95","295.95","293.23","303.20","110.20","5,13,97,345","15,07,14,92,269.35","3,55,784"
"30-May-2024","EQ","293.00","296.30","289.65","292.15","291.55","290.65","293.41","303.20","110.20","4,27,69,599","12,54,92,36,924.90","2,69,688"
"29-May-2024","EQ","285.40","293.95","285.00","289.10","292.55","292.15","291.10","303.20","110.20","3,16,45,904","9,21,20,15,087.80","2,36,613"
"28-May-2024","EQ","295.70","295.75","285.05","294.45","288.85","289.10","289.88","303.20","110.20","3,38,93,805","9,82,51,34,532.30","2,62,279"
